Order_ID,Customer_ID,Restaurant_ID,Order_Date,Subtotal,Status
82737,9469,1716,2026-04-29,649.12,Delivered
82738,7935,519,2024-10-30,330.13,Delivered
82739,5962,531,2025-07-06,693.24,Cancelled
82740,1308,1788,2024-01-21,1717.5,Delivered
82741,3602,1083,2025-10-07,727.76,Delivered
82742,2412,233,2025-06-24,399.13,Delivered
82743,7631,693,2025-03-21,1048.06,Cancelled
82744,9559,1425,2026-06-15,907.79,Delivered
82745,6071,820,2024-08-30,1855.72,Delivered
82746,8382,853,2026-05-18,983.44,Cancelled
82747,7817,1024,2026-04-02,1084.8,Delivered
82748,7900,474,2024-06-09,520.7,Delivered
82749,7383,854,2026-01-02,2160.06,Delivered
82750,4082,463,2024-07-18,756.05,Delivered
82751,4950,706,2026-03-16,757.28,Delivered
82752,1542,1083,2026-03-04,1901.02,Delivered
82753,1856,1398,2024-06-16,604.43,Delivered
82754,7064,1278,2026-03-14,277.43,Delivered
82755,7878,1164,2025-03-23,301.27,Delivered
82756,58,1201,2025-11-04,440.77,Delivered
82757,9432,1052,2025-09-08,1370.26,Delivered
82758,7240,1234,2024-02-13,482.95,Delivered
82759,2274,758,2024-05-28,1514.38,Delivered
82760,885,1799,2025-02-25,1204.88,Delivered
82761,308,1195,2025-05-08,753.24,Delivered
82762,2686,1874,2024-05-02,100.37,Delivered
82763,4196,816,2024-08-13,1415.01,Delivered
82764,6598,800,2025-07-02,692.59,Delivered
82765,7295,1929,2026-05-07,181.8,Delivered
82766,7563,1465,2025-07-16,2256.69,Delivered
82767,1724,1057,2026-05-30,1404.96,Delivered
82768,9124,1448,2025-01-08,233.48,Delivered
82769,3377,805,2025-06-05,397.91,Delivered
82770,235,1517,2024-07-19,588.52,Delivered
82771,316,448,2025-03-03,960.12,Delivered
82772,4176,1904,2024-01-13,1307.26,Delivered
82773,5727,944,2026-02-23,372.22,Delivered
82774,3492,204,2024-10-17,425.18,Delivered
82775,9131,1689,2024-01-20,742.92,Delivered
82776,4346,1786,2024-12-12,593.53,Delivered
82777,5792,1465,2025-06-21,615.56,Delivered
82778,4802,1269,2025-01-07,693.69,Cancelled
82779,1162,1859,2026-02-22,393.57,Delivered
82780,6465,1249,2026-06-05,617.15,Delivered
82781,3056,1590,2025-12-19,723.08,Delivered
82782,6788,971,2024-09-24,265.94,Delivered
82783,7721,1465,2025-12-02,798.02,Delivered
82784,8506,1997,2024-12-20,539.62,Delivered
82785,5380,774,2025-06-17,852.16,Delivered
82786,2003,1451,2025-10-01,488.1,Delivered
82787,5261,322,2024-10-09,545.38,Delivered
82788,1967,1279,2024-03-18,1372.18,Delivered
82789,6933,645,2025-07-22,494.07,Delivered
82790,5408,1728,2025-05-10,1335.66,Cancelled
82791,9833,721,2025-12-04,1164.5,Delivered
82792,6637,910,2024-11-29,1563.42,Delivered
82793,9508,1955,2025-12-04,951.82,Delivered
82794,208,463,2024-12-05,631.7,Delivered
82795,9350,1142,2026-03-06,952.65,Delivered
82796,2654,1725,2024-10-09,731.11,Delivered
82797,506,622,2025-03-31,1462.39,Delivered
82798,7926,35,2024-07-14,998.12,Delivered
82799,4759,1790,2024-11-23,483.18,Delivered
82800,4947,1243,2025-04-18,1744.44,Delivered
82801,8696,485,2026-02-28,858.06,Delivered
82802,9830,533,2025-05-24,336.38,Delivered
82803,3068,1607,2024-03-28,702.37,Delivered
82804,4366,1299,2025-03-08,523.6,Delivered
82805,51,1465,2025-04-17,945.44,Delivered
82806,6565,1168,2024-03-02,2002.39,Delivered
82807,830,1587,2025-08-08,1176.58,Delivered
82808,745,1644,2026-06-20,1129.93,Cancelled
82809,3815,785,2024-09-05,653.49,Delivered
82810,3650,1801,2025-02-08,1466.81,Delivered
82811,2539,1039,2024-11-23,845.38,Delivered
82812,36,351,2025-03-03,422.37,Delivered
82813,8950,468,2024-12-03,1454.48,Delivered
82814,4407,1465,2024-05-05,1774.76,Delivered
82815,2947,761,2025-03-02,937.0,Delivered
82816,559,532,2024-03-01,894.06,Delivered
82817,8812,1215,2024-03-14,843.56,Delivered
82818,9796,1571,2025-09-26,988.24,Delivered
82819,7001,242,2024-11-13,230.46,Delivered
82820,5130,919,2025-01-19,1841.14,Delivered
82821,8094,1547,2024-12-13,881.54,Delivered
82822,9715,1808,2026-04-09,1987.91,Delivered
82823,2673,34,2024-06-08,942.48,Delivered
82824,1133,1329,2025-10-04,383.9,Delivered
82825,6749,1207,2024-03-31,646.34,Cancelled
82826,3605,1055,2026-06-10,1010.72,Delivered
82827,246,351,2026-06-20,565.49,Delivered
82828,4636,1474,2025-08-03,471.56,Cancelled
82829,111,797,2026-01-20,271.24,Delivered
82830,4959,492,2025-09-18,546.92,Delivered
82831,6201,1701,2025-08-18,1602.55,Delivered
82832,3630,602,2024-02-27,360.28,Cancelled
82833,4137,429,2024-03-02,712.35,Delivered
82834,8215,616,2024-09-25,628.06,Delivered
82835,9456,393,2025-07-14,644.75,Delivered
82836,8519,1559,2025-11-08,265.52,Delivered
82837,8088,396,2026-04-23,817.97,Delivered
82838,8533,1445,2024-03-12,1034.94,Delivered
82839,9238,357,2024-12-18,263.93,Delivered
82840,8926,477,2025-01-27,598.54,Delivered
82841,501,685,2024-10-30,1247.28,Delivered
82842,5176,1902,2024-06-02,706.61,Delivered
82843,5658,1831,2025-08-12,800.61,Delivered
82844,1011,188,2024-12-08,1362.38,Delivered
82845,1115,676,2025-01-09,111.49,Delivered
82846,7684,696,2025-11-18,1099.72,Delivered
82847,1846,453,2025-11-27,786.91,Delivered
82848,1640,886,2026-02-21,247.43,Delivered
82849,6135,1490,2025-11-07,430.6,Delivered
82850,875,221,2024-11-10,513.05,Delivered
82851,5819,1351,2026-02-09,446.66,Delivered
82852,4123,532,2025-01-03,638.31,Delivered
82853,480,1300,2025-02-23,477.44,Delivered
82854,41,1372,2025-07-21,455.76,Delivered
82855,6910,1465,2024-07-14,1202.25,Delivered
82856,8632,1719,2025-12-17,638.2,Delivered
82857,2799,1800,2025-04-26,111.49,Delivered
82858,2336,1518,2025-03-12,1563.51,Delivered
82859,6137,995,2024-10-05,520.54,Delivered
82860,6133,97,2026-05-30,244.54,Delivered
82861,4579,1875,2026-05-26,512.88,Delivered
82862,3432,1210,2024-11-16,697.6,Delivered
82863,4476,1086,2026-01-20,579.64,Delivered
82864,3440,500,2026-01-06,1008.3,Delivered
82865,9315,1377,2024-05-11,1724.69,Delivered
82866,2569,1988,2025-06-14,424.79,Delivered
82867,2639,662,2024-04-20,1230.79,Delivered
82868,3714,1607,2024-08-11,105.3,Cancelled
82869,1266,566,2025-05-16,1859.55,Delivered
82870,7204,1008,2024-07-08,878.2,Delivered
82871,684,456,2025-03-01,2189.64,Delivered
82872,5337,1055,2024-08-28,1800.98,Delivered
82873,7175,940,2025-09-14,1671.76,Delivered
82874,8032,85,2024-05-24,292.39,Delivered
82875,7537,772,2025-09-09,441.84,Cancelled
82876,4802,140,2024-11-05,750.03,Delivered
82877,5025,923,2024-07-16,915.35,Delivered
82878,1606,1955,2025-04-19,708.56,Delivered
82879,20,570,2024-04-22,818.2,Delivered
82880,7862,1055,2025-04-07,162.21,Delivered
82881,7614,277,2025-04-26,1291.44,Delivered
82882,52,333,2026-04-02,1630.17,Delivered
82883,356,716,2025-03-11,395.19,Delivered
82884,6455,1012,2024-01-29,887.27,Delivered
82885,1916,1416,2025-06-06,769.13,Delivered
82886,5618,933,2024-10-07,431.78,Delivered
82887,6003,53,2024-07-06,323.08,Delivered
82888,1858,532,2024-07-19,1000.23,Delivered
82889,4743,54,2024-01-30,335.6,Delivered
82890,2724,1837,2025-07-28,213.15,Delivered
82891,8273,64,2025-01-25,241.59,Delivered
82892,8200,113,2025-10-07,921.23,Delivered
82893,3542,580,2025-10-29,1849.34,Delivered
82894,2979,1275,2024-04-11,1151.48,Delivered
82895,709,718,2025-12-13,176.07,Delivered
82896,8982,138,2024-05-26,866.28,Delivered
82897,2053,1672,2026-03-29,475.48,Delivered
82898,3304,1415,2026-06-04,1677.13,Cancelled
82899,9439,804,2024-08-22,883.91,Delivered
82900,2266,1363,2026-02-11,519.26,Delivered
82901,4446,533,2024-09-26,1195.54,Delivered
82902,1654,1075,2024-07-14,1561.48,Delivered
82903,2623,1756,2026-04-25,743.03,Delivered
82904,7790,241,2026-06-05,790.38,Delivered
82905,8666,1694,2026-06-03,1264.37,Delivered
82906,7947,1585,2024-03-08,396.08,Delivered
82907,781,1900,2026-04-21,927.28,Delivered
82908,9923,1055,2024-07-05,1782.06,Delivered
82909,7481,533,2026-04-02,1892.39,Delivered
82910,7176,709,2024-05-02,680.35,Delivered
82911,5277,1293,2025-01-20,977.84,Delivered
82912,5375,305,2025-05-04,103.58,Delivered
82913,661,706,2026-04-01,1368.48,Delivered
82914,4608,1465,2026-06-20,807.04,Delivered
82915,7450,1160,2026-06-06,1412.66,Delivered
82916,2748,140,2025-04-11,251.43,Delivered
82917,9519,1023,2026-01-20,575.82,Delivered
82918,1791,1066,2024-07-30,1151.06,Delivered
82919,3049,1416,2026-01-22,1032.79,Delivered
82920,1432,25,2024-02-01,2090.64,Delivered
82921,8163,867,2025-04-03,1983.01,Delivered
82922,2011,1770,2025-08-20,1196.98,Delivered
82923,1811,54,2026-02-21,795.9,Delivered
82924,3698,1353,2024-04-06,1072.73,Delivered
82925,1942,475,2026-03-24,1171.95,Delivered
82926,5779,786,2024-10-05,373.66,Delivered
82927,289,1763,2025-07-02,1080.44,Delivered
82928,4487,728,2025-08-22,2031.08,Delivered
82929,6619,1104,2025-05-10,324.05,Delivered
82930,2914,198,2025-12-22,2261.02,Delivered
82931,8028,649,2025-05-28,306.56,Delivered
82932,9632,306,2026-01-21,1095.61,Delivered
82933,8840,1135,2025-01-01,1495.64,Delivered
82934,2534,942,2024-10-27,731.82,Delivered
82935,6122,532,2024-06-20,248.92,Delivered
82936,395,1999,2025-04-03,518.38,Delivered
82937,9531,331,2025-05-12,1071.47,Delivered
82938,7319,1656,2025-02-01,314.03,Delivered
82939,8139,76,2026-05-31,961.37,Delivered
82940,9852,1694,2024-08-05,625.61,Delivered
82941,2878,985,2025-06-25,1633.2,Delivered
82942,6357,1662,2025-08-19,766.06,Delivered
82943,6351,1488,2025-05-05,1850.04,Delivered
82944,1763,1158,2025-09-09,804.44,Delivered
82945,326,749,2026-05-10,2155.57,Delivered
82946,9138,1341,2024-02-10,1271.48,Delivered
82947,537,1665,2024-11-15,1375.85,Delivered
82948,1402,1033,2025-11-14,481.36,Delivered
82949,3166,843,2026-02-02,1620.36,Delivered
82950,8851,308,2026-03-02,662.17,Delivered
82951,3084,1790,2025-03-05,283.07,Delivered
82952,7506,532,2025-04-14,1213.3,Delivered
82953,9108,264,2025-06-23,1100.17,Delivered
82954,4653,146,2025-03-20,228.66,Delivered
82955,9509,1498,2026-02-20,1581.11,Delivered
82956,7843,1358,2026-04-14,763.47,Delivered
82957,5771,261,2024-03-02,646.16,Delivered
82958,1817,1079,2025-07-13,291.03,Delivered
82959,8751,329,2024-07-26,921.96,Delivered
82960,3517,776,2026-04-06,933.92,Delivered
82961,6364,1572,2025-04-17,277.43,Delivered
82962,7203,479,2025-04-16,1016.14,Delivered
82963,1824,60,2025-07-27,921.05,Delivered
82964,8851,416,2025-01-04,446.61,Delivered
82965,7375,811,2024-07-22,1706.12,Delivered
82966,2863,504,2024-09-01,129.84,Delivered
82967,6957,1456,2025-01-13,1819.82,Delivered
82968,1203,1585,2025-03-24,1520.08,Cancelled
82969,7777,501,2026-01-08,271.24,Delivered
82970,9911,532,2024-12-03,701.32,Delivered
82971,5415,1130,2024-10-19,919.7,Delivered
82972,7049,1503,2024-09-05,1129.62,Delivered
82973,3385,1915,2025-03-12,1379.99,Delivered
82974,656,583,2026-04-27,1597.26,Delivered
82975,9672,1826,2024-04-01,417.24,Delivered
82976,9680,395,2025-08-08,1114.46,Delivered
82977,9344,89,2024-12-21,310.88,Delivered
82978,4887,1592,2025-07-07,832.48,Delivered
82979,4555,989,2024-12-15,910.8,Delivered
82980,6051,170,2026-01-06,1460.55,Delivered
82981,5868,155,2026-06-30,1095.37,Delivered
82982,9068,34,2025-03-01,194.55,Delivered
82983,9379,600,2025-08-15,460.83,Delivered
82984,687,1465,2025-07-19,1028.37,Delivered
82985,7443,1341,2024-02-06,468.86,Delivered
82986,5101,1999,2024-01-01,1419.68,Delivered
82987,3925,1198,2024-02-15,590.37,Delivered
82988,7424,243,2025-04-17,626.6,Delivered
82989,4189,1955,2024-01-23,890.23,Delivered
82990,774,1396,2024-01-17,715.46,Delivered
82991,129,754,2026-01-19,426.08,Delivered
82992,1894,513,2026-05-23,308.78,Cancelled
82993,2092,474,2026-05-18,161.31,Delivered
82994,4159,1913,2025-10-26,554.39,Delivered
82995,6851,848,2024-04-24,1598.65,Delivered
82996,5917,1006,2025-08-03,1906.15,Delivered
82997,4953,1673,2024-03-23,1260.78,Delivered
82998,5047,1925,2024-02-01,390.86,Delivered
82999,6605,10,2025-10-03,426.92,Delivered
83000,8043,1978,2026-03-02,967.37,Delivered
83001,568,166,2026-04-03,1354.9,Delivered
83002,8004,1673,2024-04-28,1069.93,Delivered
83003,6220,1903,2024-01-13,625.98,Delivered
83004,2329,1133,2024-05-08,915.53,Cancelled
83005,9500,1112,2025-07-24,1243.48,Delivered
83006,8956,1349,2025-10-11,1145.26,Delivered
83007,1877,708,2025-07-15,224.46,Delivered
83008,6033,364,2024-12-09,310.88,Delivered
83009,337,146,2026-04-05,801.53,Delivered
83010,407,1757,2026-01-20,448.51,Delivered
83011,1166,1105,2025-07-17,1165.54,Delivered
83012,8472,1399,2024-10-26,524.2,Delivered
83013,3808,664,2024-12-03,898.48,Delivered
83014,2765,1618,2026-06-16,1152.82,Delivered
83015,2029,706,2026-01-21,837.2,Delivered
83016,3114,66,2024-01-12,465.32,Delivered
83017,6760,676,2025-06-15,1418.91,Delivered
83018,3945,1701,2026-05-25,927.23,Delivered
83019,167,1746,2024-05-23,372.49,Delivered
83020,1647,1870,2025-04-23,217.42,Delivered
83021,6459,1025,2025-08-24,832.48,Delivered
83022,3236,1913,2024-11-21,1321.5,Delivered
83023,2267,1025,2025-02-12,1249.58,Delivered
83024,6637,333,2025-12-05,1774.47,Delivered
83025,607,1030,2025-12-09,982.78,Delivered
83026,8789,1728,2025-09-18,1952.01,Delivered
83027,429,1580,2025-10-07,1381.21,Cancelled
83028,1095,882,2025-04-21,350.88,Delivered
83029,3700,454,2026-04-10,386.64,Delivered
83030,9080,1175,2024-02-25,781.94,Delivered
83031,140,1865,2024-06-30,439.88,Delivered
83032,5315,390,2024-10-29,422.17,Delivered
83033,4762,1658,2025-08-14,420.44,Cancelled
83034,6651,317,2024-02-13,1570.37,Delivered
83035,1835,1841,2025-12-23,228.66,Delivered
83036,437,1397,2024-11-15,424.54,Delivered
83037,9973,242,2024-02-20,1950.97,Delivered
83038,2207,439,2024-12-17,1386.82,Delivered
83039,9270,1855,2025-09-19,1212.0,Delivered
83040,4537,1045,2025-10-22,868.45,Delivered
83041,2775,929,2025-04-23,1029.52,Delivered
83042,7038,130,2024-04-21,530.02,Delivered
83043,2030,186,2024-09-20,1097.16,Delivered
83044,2044,1392,2024-05-21,730.67,Delivered
83045,5463,1558,2026-06-01,1511.67,Delivered
83046,8718,1728,2025-08-05,447.6,Delivered
83047,9588,1032,2025-03-11,634.68,Delivered
83048,7205,659,2024-04-27,739.9,Delivered
83049,9771,1257,2025-03-13,828.16,Delivered
83050,8330,1242,2025-11-05,1594.99,Delivered
83051,9232,74,2024-04-18,1609.15,Delivered
83052,984,1879,2025-10-04,1781.63,Delivered
83053,1251,1300,2025-10-27,771.2,Delivered
83054,8334,13,2024-03-03,235.78,Delivered
83055,5031,1915,2024-09-10,1483.55,Delivered
83056,1988,1907,2025-01-23,839.18,Delivered
83057,7725,1891,2025-05-06,883.26,Delivered
83058,771,1774,2025-06-18,1942.86,Delivered
83059,9566,400,2025-08-17,266.13,Delivered
83060,9573,1955,2025-02-24,1221.88,Delivered
83061,1381,1522,2026-04-10,2092.18,Delivered
83062,7305,1295,2024-01-30,103.6,Delivered
83063,6328,1889,2024-05-09,691.37,Delivered
83064,580,770,2025-02-25,422.62,Delivered
83065,5244,1865,2024-12-26,783.21,Delivered
83066,5590,1218,2026-01-04,1044.13,Delivered
83067,9387,1172,2024-04-04,1560.0,Delivered
83068,5837,1307,2026-01-15,933.92,Delivered
83069,9769,1508,2024-05-08,1290.91,Cancelled
83070,6401,909,2025-12-09,1312.78,Delivered
83071,6077,1955,2024-11-07,597.08,Delivered
83072,4211,196,2025-03-19,1569.28,Delivered
83073,2331,1831,2026-04-08,546.92,Delivered
83074,5294,1332,2025-05-01,1112.14,Delivered
83075,3565,1824,2025-02-13,751.22,Delivered
83076,8076,743,2025-06-26,335.66,Delivered
83077,1570,1663,2025-08-05,796.26,Delivered
83078,4915,1237,2025-09-26,219.71,Delivered
83079,2057,1665,2024-07-27,1504.9,Delivered
83080,8805,649,2025-07-01,156.88,Delivered
83081,4740,1835,2025-02-19,642.68,Delivered
83082,8138,1851,2024-10-24,351.92,Delivered
83083,8791,979,2024-11-27,1030.26,Delivered
83084,1495,811,2024-08-13,478.88,Delivered
83085,3025,1164,2024-06-13,2113.72,Delivered
83086,5274,434,2024-05-05,908.5,Delivered
83087,1614,1022,2026-05-09,587.38,Delivered
83088,9935,1792,2025-05-15,1586.88,Delivered
83089,32,734,2024-05-22,619.29,Delivered
83090,8648,1465,2026-05-29,947.22,Delivered
83091,6153,1250,2025-10-23,1133.41,Delivered
83092,3143,532,2025-02-05,792.9,Delivered
83093,895,1081,2025-07-30,861.62,Delivered
83094,3480,1706,2024-12-04,1032.06,Delivered
83095,2839,1120,2026-03-29,1316.98,Delivered
83096,1259,1407,2024-06-04,1292.66,Delivered
83097,7156,1554,2024-03-27,1599.38,Delivered
83098,8999,112,2025-04-28,1199.05,Delivered
83099,3043,115,2024-04-07,476.19,Delivered
83100,8491,249,2025-05-10,395.92,Delivered
83101,6947,358,2026-05-08,404.34,Delivered
83102,8099,1628,2024-04-05,806.96,Delivered
83103,1133,886,2025-02-07,218.14,Delivered
83104,374,401,2024-03-02,119.31,Delivered
83105,7984,1081,2025-04-12,728.51,Delivered
83106,4188,1527,2025-03-29,1193.18,Delivered
83107,9438,304,2025-12-06,1033.4,Delivered
83108,2950,689,2025-04-07,977.84,Delivered
83109,1558,419,2024-04-30,939.37,Delivered
83110,4783,1308,2025-08-20,364.61,Delivered
83111,7668,294,2026-06-30,913.32,Cancelled
83112,3478,1567,2025-10-19,772.05,Delivered
83113,318,447,2025-08-19,584.59,Delivered
83114,2782,131,2025-03-29,641.24,Delivered
83115,174,1826,2026-06-16,1339.36,Delivered
83116,9367,669,2024-11-20,601.18,Delivered
83117,5650,1032,2025-05-25,1050.16,Delivered
83118,5986,227,2025-09-01,1062.28,Delivered
83119,7475,991,2026-06-16,238.98,Delivered
83120,1592,474,2025-08-02,1122.77,Delivered
83121,8259,1682,2025-06-25,1219.63,Delivered
83122,217,1440,2025-08-23,968.26,Delivered
83123,3684,1335,2025-11-29,2025.11,Delivered
83124,4899,1568,2024-11-06,1852.64,Delivered
83125,1375,572,2025-09-16,1271.78,Delivered
83126,1001,930,2025-11-14,1009.05,Delivered
83127,7695,192,2025-11-03,873.99,Delivered
83128,1083,151,2026-01-02,870.99,Delivered
83129,3680,661,2024-02-27,844.34,Delivered
83130,2751,1648,2026-05-28,299.27,Delivered
83131,1923,1207,2025-05-07,1100.47,Delivered
83132,775,856,2025-05-20,1166.7,Delivered
83133,1295,1934,2025-10-04,1067.47,Delivered
83134,7303,903,2024-11-01,232.28,Delivered
83135,4564,964,2025-08-31,212.7,Delivered
83136,5643,1982,2024-06-01,716.19,Delivered
83137,2589,280,2024-05-26,658.46,Cancelled
83138,3293,526,2025-11-16,1248.01,Delivered
83139,4288,929,2025-05-17,726.78,Delivered
83140,8792,1155,2025-10-07,1368.84,Delivered
83141,2990,319,2024-06-16,121.08,Delivered
83142,8023,660,2026-05-18,1244.42,Delivered
83143,4874,471,2025-11-24,918.94,Delivered
83144,3759,1701,2024-08-05,1422.73,Delivered
83145,3149,1669,2024-01-18,812.2,Delivered
83146,2140,500,2024-02-14,385.54,Delivered
83147,8561,884,2025-01-07,119.31,Delivered
83148,1282,1320,2026-05-26,970.98,Delivered
83149,1825,108,2025-11-11,123.73,Delivered
83150,3234,1762,2026-06-08,477.55,Delivered
83151,6529,1053,2025-06-19,2230.1,Delivered
83152,2773,478,2026-04-22,1176.14,Delivered
83153,8787,805,2025-03-24,849.48,Delivered
83154,2587,1803,2025-09-23,823.18,Delivered
83155,2208,54,2025-01-29,124.03,Delivered
83156,769,307,2024-04-04,563.41,Delivered
83157,3368,415,2024-06-07,900.57,Delivered
83158,495,135,2024-11-21,1537.77,Delivered
83159,8780,476,2025-10-15,127.68,Delivered
83160,7488,1639,2024-09-06,360.04,Delivered
83161,621,1075,2024-12-17,493.66,Delivered
83162,7118,1217,2024-06-19,1095.09,Delivered
83163,1499,338,2026-06-18,1078.88,Delivered
83164,9596,536,2025-02-23,915.42,Delivered
83165,6372,1836,2024-06-25,871.82,Delivered
83166,7742,450,2024-12-04,751.22,Cancelled
83167,6947,1816,2025-11-21,878.0,Delivered
83168,6269,1335,2026-02-26,488.1,Delivered
83169,6553,1032,2024-02-20,1160.32,Cancelled
83170,5895,382,2025-01-02,771.37,Delivered
83171,638,1356,2025-04-11,991.73,Delivered
83172,6836,1770,2025-06-15,1010.43,Cancelled
83173,3212,350,2025-02-03,433.63,Delivered
83174,3723,12,2026-03-23,1823.56,Delivered
83175,5163,1471,2024-03-04,1214.76,Delivered
83176,3957,1210,2025-08-05,1149.86,Delivered
83177,8927,1033,2025-04-12,448.64,Delivered
83178,2286,933,2024-05-04,399.96,Delivered
83179,3430,1024,2026-02-25,1676.28,Delivered
83180,8984,756,2026-02-10,1303.1,Delivered
83181,825,183,2025-11-03,1408.59,Delivered
83182,8701,1554,2024-06-08,856.38,Delivered
83183,965,960,2024-01-26,347.15,Delivered
83184,9431,1654,2025-02-25,1261.71,Delivered
83185,4727,1957,2024-10-31,395.19,Delivered
83186,2671,377,2026-03-20,344.58,Delivered
83187,1707,1592,2024-11-23,224.75,Delivered
83188,7093,1955,2024-03-13,732.38,Delivered
83189,8818,1460,2024-07-26,435.54,Delivered
83190,3699,511,2025-07-26,689.92,Delivered
83191,4540,1790,2025-09-02,1476.4,Delivered
83192,2932,1592,2024-06-02,923.95,Delivered
83193,6585,920,2024-08-20,850.62,Delivered
83194,7653,1158,2025-10-13,149.21,Delivered
83195,6996,1455,2025-08-31,976.74,Delivered
83196,1117,266,2025-11-16,361.08,Delivered
83197,8893,1855,2025-02-23,1335.59,Delivered
83198,1373,1972,2026-05-13,1418.76,Delivered
83199,3364,662,2024-05-14,1410.41,Delivered
83200,3147,1441,2025-01-20,1552.25,Delivered
83201,6604,848,2024-01-12,425.22,Delivered
83202,2838,60,2024-01-09,1536.56,Delivered
83203,177,1913,2024-04-28,603.42,Delivered
83204,8081,306,2024-04-05,350.66,Delivered
83205,8076,164,2024-03-10,1613.45,Delivered
83206,4228,1674,2024-02-17,1143.89,Delivered
83207,7749,72,2025-03-17,596.66,Delivered
83208,5567,1385,2025-08-17,467.86,Delivered
83209,8585,1862,2026-05-22,1250.45,Delivered
83210,1888,821,2024-05-29,894.1,Delivered
83211,1732,151,2024-05-23,591.47,Delivered
83212,6957,468,2024-09-10,734.12,Delivered
83213,7689,1897,2024-02-17,134.73,Delivered
83214,2574,954,2024-04-28,1143.62,Delivered
83215,9189,1098,2026-02-17,391.41,Delivered
83216,9464,339,2026-05-02,660.46,Delivered
83217,1612,1838,2025-02-07,883.2,Delivered
83218,9864,1055,2025-05-22,735.02,Delivered
83219,815,1076,2025-06-24,880.27,Delivered
83220,8227,1166,2025-02-18,151.81,Delivered
83221,9814,1538,2024-06-14,438.28,Delivered
83222,9460,441,2025-05-27,668.48,Delivered
83223,5989,1888,2026-06-03,689.92,Delivered
83224,7269,385,2025-07-06,106.36,Delivered
83225,8350,427,2024-05-15,358.93,Cancelled
83226,6398,30,2024-07-29,1633.61,Delivered
83227,8970,45,2024-09-12,1078.73,Delivered
83228,2987,869,2025-01-13,216.75,Delivered
83229,2487,396,2025-04-24,890.55,Delivered
83230,4869,454,2025-08-28,528.21,Delivered
83231,9127,1972,2024-05-04,482.9,Delivered
83232,6368,1861,2025-01-08,156.88,Cancelled
83233,8446,644,2025-03-21,1277.91,Cancelled
83234,7435,686,2025-04-30,830.66,Delivered
83235,5943,569,2025-02-20,307.55,Delivered
83236,281,1758,2025-10-20,2075.26,Delivered
83237,3749,219,2025-04-11,555.96,Cancelled
83238,7339,1181,2024-05-12,566.94,Delivered
83239,3569,403,2024-04-13,738.14,Delivered
83240,2074,1516,2025-03-26,457.24,Delivered
83241,6514,1273,2024-04-27,439.88,Delivered
83242,98,787,2024-01-18,915.42,Delivered
83243,1207,219,2024-05-14,744.71,Delivered
83244,3468,1538,2025-04-24,228.66,Delivered
83245,4505,170,2026-01-31,935.9,Delivered
83246,185,533,2024-04-09,758.43,Delivered
83247,6844,523,2025-03-27,998.12,Delivered
83248,319,1172,2026-01-09,457.32,Cancelled
83249,3492,1055,2024-02-16,446.61,Delivered
83250,8013,538,2024-12-07,458.66,Delivered
83251,7029,870,2024-07-11,667.84,Delivered
83252,9237,888,2025-01-21,918.04,Delivered
83253,2355,1159,2025-06-22,843.76,Delivered
83254,7803,1795,2026-04-12,915.38,Delivered
83255,2825,306,2025-04-04,484.46,Delivered
83256,9951,1124,2025-06-29,794.78,Delivered
83257,6011,42,2024-09-17,1872.62,Delivered
83258,5299,1409,2026-06-24,983.47,Delivered
83259,7513,1295,2026-06-16,850.22,Cancelled
83260,1624,1399,2025-11-01,199.38,Delivered
83261,2560,979,2025-05-19,907.22,Delivered
83262,9428,404,2024-11-30,711.56,Delivered
83263,4597,918,2025-05-10,1115.28,Delivered
83264,4781,53,2025-03-25,499.26,Delivered
83265,2067,771,2025-03-07,476.54,Delivered
83266,7683,1677,2024-07-19,2165.15,Delivered
83267,3257,679,2025-02-16,316.45,Delivered
83268,3616,1197,2025-12-21,683.92,Delivered
83269,1595,532,2026-05-11,2264.5,Delivered
83270,8419,287,2025-10-04,1684.4,Delivered
83271,8401,1062,2024-03-19,1701.4,Delivered
83272,9635,76,2025-11-27,1630.64,Delivered
83273,3192,1811,2025-08-18,893.72,Delivered
83274,9788,1559,2024-02-20,727.74,Delivered
83275,5725,1996,2024-02-09,267.24,Delivered
83276,8717,1984,2024-03-08,539.1,Delivered
83277,8402,1465,2025-12-28,222.13,Delivered
83278,1624,1557,2024-09-23,828.36,Delivered
83279,4659,1075,2024-03-23,2056.38,Delivered
83280,8779,468,2025-07-10,1358.42,Delivered
83281,1891,1622,2025-01-18,467.73,Delivered
83282,7083,532,2026-01-26,1133.86,Delivered
83283,8778,1316,2024-04-03,1618.09,Delivered
83284,5171,1465,2024-12-29,416.24,Delivered
83285,6767,1141,2024-01-18,1196.06,Delivered
83286,400,1335,2024-05-20,2050.3,Delivered
83287,4523,570,2024-04-19,751.78,Delivered
83288,8551,1520,2025-01-03,830.7,Delivered
83289,3098,1890,2024-07-02,356.52,Delivered
83290,7909,1000,2024-09-21,296.43,Delivered
83291,6960,262,2024-07-25,592.56,Delivered
83292,3158,1243,2026-04-19,925.8,Delivered
83293,5909,683,2025-07-30,915.8,Delivered
83294,662,848,2026-02-11,1211.43,Delivered
83295,6012,326,2025-01-19,1559.95,Delivered
83296,6904,1258,2025-09-14,116.05,Delivered
83297,6548,1584,2024-10-21,448.28,Delivered
83298,9537,1535,2026-05-03,1041.3,Delivered
